id,title,link,date,text
https://yle.fi/uutiset/11844076,"Government to cover bar, restaurant wages for three-week closure",https://yle.fi/uutiset/osasto/news/government_to_cover_bar_restaurant_wages_for_three-week_closure/11844076?origin=rss,"Thu, 18 Mar 2021 16:31:00 +0200","The government is planning to fully subsidise wages for bar and restaurant workers affected by the three-week compulsory closure order.
In addition, businesses will be compensated for up to 70 percent of their rental costs as well as other similar business-related expenses.
In addition to bars and restaurants, reimbursements for loss of earnings due to the closure order can also be claimed by gyms, public saunas, spas and indoor playgrounds, among others.
The compensation will be based on the company’s expenses in February 2021 as well as a statement of how much of the business has been affected by the closure. Coronavirus subsidies granted in the past will be taken into account and the maximum amount of aid should not exceed 1.8 million euros under EU state aid rules.
If the business has continued to provide takeaway food during the closure period, as is permitted under the government order, this will also be taken into account when calculating the amount of compensation.
Ministry: Total compensation bill about €70m
The Ministry of Economic Affairs and Employment estimated that the total amount of compensation paid out to businesses forced to close during the three-week period will be approximately 70 million euros.
The ministry added that about two thirds of this figure will be used to support small and medium-sized businesses and one third to support bigger companies.
The closure compensation currently proposed by the government applies to companies with up to 49 employees, with further support for larger businesses in the pipeline.
""However, we wanted to get support for small businesses up and running as soon as possible, so support packages for small and large companies are being prepared separately. Support for the event industry is also currently being prepared separately,"" Minister of Economic Affairs Mika Lintilä (Cen) wrote in the ministry's press release.
The support package for bars and restaurants is due to be discussed in Parliament alongside the proposal for general support for companies, or the so-called cost support 3.
The law allowing for the compensation of bars and restaurants is projected to come into force on 12 April, with the application for reimbursements open to companies by early May. Support for the cost of the compensation will be sought from the State Treasury.
Bars, restaurants, cafes and nightclubs have been closed since Tuesday, 9 March in 15 regions which are considered to be in either the accelerating or community transmission phase of the epidemic. Take-away and delivery food may still be sold.
The closure order is due to run until 28 March."
https://yle.fi/uutiset/11843676,APN election edition: Sari Essayah,https://yle.fi/uutiset/osasto/news/apn_election_edition_sari_essayah/11843676?origin=rss,"Thu, 18 Mar 2021 18:28:27 +0200","Finland legalised gay marriage four years ago. But the Christian Democrat Party, a staunch opponent of same-sex unions, still states on its website that ""a same-sex registered relationship must not be considered equal to a marriage.""
Local councils are responsible for providing education, which is why the All Points North podcast asked Christian Democrat leader Sari Essayah if schools in her North Savo community would consider providing material reflecting LGBT families to help combat bullying and promote inclusion.
""Everyone should be respected,"" she said, but did not elaborate further.
You can listen to the full podcast using the embedded player here or via Yle Areena, Spotify, Apple Podcasts or your usual podcast player using the RSS feed.
Article continues after audio.

Essayah defended Finland's practice of separating school pupils by religion for religious education classes.
""When you know your own religious background it's easier to understand and also respect others' views,"" she said.
Essayah said she was in favour of seeing more charging stations for electric vehicles but didn't believe municipalities should be tasked with providing them.
The Christian Democrat leader also criticised the government's Covid response, noting that the ""borders have been leaking all the time.""
She also said it didn't make sense for the administration to blame sluggish Covid responses on the decentralised nature of government, ""we have this kind of structure in our administration and every government should know that.""
Join the conversation!
This week's show was presented by Egan Richardson and Zena Iovino. It wasproduced by Mark B. Odom while the audio engineer was Joonatan Kotila.
If you have a question or would like to share your thoughts, you can contact us via WhatsApp on +358 44 421 0909, on our Facebook or Twitter accounts, or at yle.news@yle.fi and allpointsnorth@yle.fi."
https://yle.fi/uutiset/11845426,"Friday's papers: Police ready for curfew, vaccination strategy, stormy weather",https://yle.fi/uutiset/osasto/news/fridays_papers_police_ready_for_curfew_vaccination_strategy_stormy_weather/11845426?origin=rss,"Fri, 19 Mar 2021 09:17:15 +0200","No decision has yet been made to impose restrictions on movement in Finland as a means to battle the current wave of coronavirus infections, but there have been multiple reports in recent weeks that the matter has been under consideration by the government.
Finland's largest circulation daily, Helsingin Sanomat reports that police officials are already prepared, however, to enforcement these measures, if they are rolled out.
National Police Commissioner Seppo Kolehmainen told the paper, however, that if restrictions are imposed, they should be so clear and simple that both the authorities and the public understand the rules.
While he expressed the hope that restrictions on movement are not brought into force, if they are, the police will do their best to carry out the task of supervising them.
Helsingin Sanomat notes that the leaders of government parties will be meeting on Friday to consider the next steps in the battle against the epidemic and will possibly be discussing restrictions on movement.
Minister of Family Affairs and Social Services Krista Kiuru (SDP) told a press conference on Thursday that restrictions on movement have not been ruled out.
The issue was further highlighted on Thursday when Turku's Mayor Minna Arve filed a formal request for official assistance from the police in supervising quarantines during what she described as the city's worst outbreak of the virus.
Police Commissioner Kolehmainen told Helsingin Sanomat that he does not want to see a situation in which the police have to interpret the rules, or one in which police have to interrogate citizens about their comings and goings.
""Likewise, fines and other sanctions should be so simple that they can be understood by the police and the public,"" he added.
Reconsidering vaccination strategy
The tabloid Ilta-Sanomat carries a review of a Thursday evening Yle television discussion in which members of the national vaccination expert group suggested a change in strategy that would shift supplies of vaccines to areas with the highest rates of coronavirus infection.
The CEO of Helsinki University Hospital, Juha Tuominen pointed out that there is wide regional variation, with infection rates in some areas ten or more times higher than in others.
As Ilta-Sanomat notes, these ""red spots"" on the map are mostly in the capital region, along main commuter routes.
Tuominen stated that the public public is entitled to equal protection, but he also interpreted this as meaning that more vaccine should be made available where it is most needed. He argued that with the right targeting, one-fifth of hospitalizations caused by the coronavirus could be avoided.
""This is important at the individual level, and this is also important at the community level,"" Tuominen pointed out.
The Swedish-language daily Hufvudstadsbladet writes that if a decision is made to refocus vaccination efforts and distribution of vaccines, the move would take three to four weeks at best to implement the new policy in practice.
Under this new new system, the vaccines would be distributed on the basis of population, number of new infections and hospitalizations in recent weeks.
Meanwhile, Jyväskylä's Keskisuomalainen carries a survey by the Uutissuomalainen news group showing that the majority of hospital districts around the country are not in favour of vaccination strategy being changed.
According to the survey, 14 of the 20 hospital districts support the current vaccination schedule, at least in broad outline. Only in the Helsinki and Uusimaa hospital district and in the Länsi-Pohja hospital district in Lapland was there clear support for change.
Farewell to Malmi Airport
Helsingin Sanomat carries a text and photo review (pay-walled) of aviation history at Helsinki's Malmi Airport, which saw its final flight last weekend.
Article continues after photo.
Helsinki's Malmi Airport was long the country's most important aviation centre.Petteri Bülow / Yle
Built in 1936, Malmi Airport over the years served both aviation enthusiasts and professionals. It was Helsinki's passenger air traffic airport until a new one was opened in the rural countryside of present-day Vantaa in 1952.
During the Second World War, Malmi Airport was used by both the Finnish Air Force and for some time also by the German Luftwaffe.
In recent years, Malmi has been Finland's second busiest airport in terms of flight volumes after Helsinki-Vantaa. This past year, the coronavirus pandemic, it again became the country's busiest when traffic at Helsinki-Vantaa slowed down.
The owner of the land, the City of Helsinki, has decided to build housing in the area. Part of the field along with its buildings are protected.
Stormy weekend
Iltalehti tells readers that while Friday temperatures remain below normal for the time of year, for the most part the day should be dry and sunny.
However the weekend will bring snowstorms and blustery winds.
High winds are forecast to start on Saturday bringing snow to central and southern regions. By Saturday night or early Sunday morning Kainuu, Koillismaa and southern Lapland can expect to see heavy snowfall that will hit southern parts of the country as both snow and sleet.
Parts of the north and east are likely to be hit by usually high gusts of wind on Sunday."
https://yle.fi/uutiset/11845734,Finland ranks as world's happiest country (again) despite corona crisis,https://yle.fi/uutiset/osasto/news/finland_ranks_as_worlds_happiest_country_again_despite_corona_crisis/11845734?origin=rss,"Fri, 19 Mar 2021 11:08:47 +0200","For the fourth year in a row Finland ranked as the happiest country in the world, according to this year's World Happiness Report.
Unlike in previous years, the happiness index included surveys on how countries have dealt with the coronavirus pandemic that has shaken the world for more than a year.
The report's authors said this year's survey examined the effects of the crisis on the structure and quality of people's lives as well as looked at how governments dealt with it.
Trailing behind Finland on the happiness index were Iceland, Denmark, Switzerland, and the Netherlands.
All of the Nordic countries were ranked within the list's top 10, while Estonia was 28th and Russia 60th most happy out of the index's total of 149 nations.
The southern African country of Zimbabwe was listed at the bottom of the happiness rankings. Meanwhile the 20 countries found at the bottom of the list were located in Africa, many of which were dealing with difficult situations, unrest or even civil war.
The annual, independent survey is organised by the United Nations Sustainable Development Solutions Network. Rankings were reached via several surveys but chiefly used data from the Gallup World Poll.
About 1,000 respondents in each country were asked to, for example, rate the quality of their lives on a scale of zero to 10.
Other questions included how many times respondents laughed or felt joy and satisfaction the previous day. Conversely, the survey also took into account negative emotions such as asking how often respondents had felt worry, sadness or anger the previous day.
Corona crisis effect
The happiness report is in its ninth year of publication, but this year it also looked at how countries and their inhabitants had dealt with the coronavirus pandemic.
The survey asked how people's lives and feelings may have changed during 2020 compared to the previous few years.
The causes of negative feelings included weakened economies, health worries of the respondent or a relative as well as job losses and difficulty finding employment.
Meanwhile, respondents said positive feelings during the pandemic year had been prompted by volunteering, exercise, caring for a pet or a feeling of general gratitude.
While organised by the UN, World Happiness Report was compiled ""by a group of independent experts acting in their personal capacities. Any views expressed in [the] report do not necessarily reflect the views of any organization, agency or program of the United Nations,"" the report's website states."
https://yle.fi/uutiset/11845806,"No need to close schools despite kids' rising case rates, say experts",https://yle.fi/uutiset/osasto/news/no_need_to_close_schools_despite_kids_rising_case_rates_say_experts/11845806?origin=rss,"Fri, 19 Mar 2021 12:28:21 +0200","While the number of coronavirus infections among children and adolescents has been low throughout the pandemic, cases have been on the rise, especially in the Helsinki metropolitan area.
Even so, Professor Harri Saxén, a specialist in pediatric infectious diseases at the Helsinki and Uusimaa Hospital District, says it is worthwhile continuing contact teaching.
""Closing schools is not an effective way to reduce infections. This has been found all over the world and everywhere it is considered a last resort,"" Saxén said in an Yle TV interview on Friday morning.
According to Saxén, the increase in the number of infections in children and younger people is in part a reflection of the general increase in infections among the entire population. Another reason is increased testing of children amid concerns about new virus variants.
Saxén told Yle that one-third of children and adolescents who test positive for the coronavirus have been asymptomatic.
However, serious viral infections in children have not increased in the Helsinki and Uusimaa Hospital District. There is also no clear increase in infections among school teachers or daycare personnel, which, according to Saxén, indicates that the problem of the spread is somewhere other than in schools.
The highest number of infections during the epidemic in Finland has been recorded among 20-29 year olds. The proportion of children and adolescents with coronavirus infections is statistically small, and there are few infections in schools. According to health authorities, the few outbreaks that have been seen in schools have often introduced by an infected adult.
The reason why the coronavirus seems to spread more slowly among children and adolescents is not known.
Adults still the main carriers
A study conducted in Pirkanmaa in the autumn revealed that there were few infections in schools and children's hobby groups in the region.
“The role of children in the spread of the virus in our data in the autumn was very small, but the situation has now changed a bit and their share as a source of infection now corresponds to their share of our population,"" explains Jaana Syrjänen, chief physician of the infection unit at Tampere University Hospital.
The main carriers of the virus are still people aged 20-59. The proportion they represent as a source of infection is significantly higher than their share of the general population.
Even so, earlier this month all the children's group hobbies in Pirkanmaa were put on break for three weeks.
According to Syrjänen, children's group hobby activities have rarely been a source of infection, and when they have, the virus has often been introduced by an adult.
""In our opinion, school attendance is a primary right of children and young people. So, we wanted to calm the situation,"" Syrjänen says.
She also points out that the number of infections among children and adolescents has not been significantly decreased by distance learning. Half of children and young people who do pick up the virus get infected at home by their parents, while a third of infections among 10-19 year olds have come from indoor group hobbies.
Syrjänen supports a broad return to contact teaching. She points out that the use of face masks, for example, significantly reduces the risk of exposure and high schools are less crowded now that final year students have already ended classes.
the chief physican adds that it should also be kept in mind that that young people in vocational education cannot learn their professions remotely, nor will many of them be able to telecommute in the jobs they are preparing for.
""Now it would be good to learn safe ways to work. For this age group, this is not likely to be the last respiratory infection pandemic they will have to deal with during their careers,"" Syrjänen predicts.
Both Syrjänen and Saxén also argue that the past year has been hard on young people. If children and young people are not allowed to see their friends in a school where physical contact can be controlled through masks and adult supervision, children are more likely to see their friends outside of school, where infection tracing becomes more difficult."
https://yle.fi/uutiset/11846515,65 students at Turku dormitory ordered to coronavirus tests,https://yle.fi/uutiset/osasto/news/65_students_at_turku_dormitory_ordered_to_coronavirus_tests/11846515?origin=rss,"Fri, 19 Mar 2021 13:52:12 +0200","Residents at an exchange student dormitory in Turku were ordered to undergo mandatory health checks by the Regional State Administrative Agency for Southwestern Finland (AVI) on Friday, according to the authority's senior director Heikki Mäki.
In practice, the health checks will involve being tested for coronavirus infections.
The dorm in question has 65 residents, nine of whom have already tested positive for Covid-19.
Mäki noted that the city was responsible for carrying out the tests.
On Thursday Turku Mayor Minna Arve announced that a major coronavirus outbreak among foreign exchange students had taken place, characterising the infection chain as the most serious seen to date in the city.
At least 71 cases had been diagnosed as of Thursday, with a very large number of individuals being exposed to the virus.
Restrictions on movement in some areas are being considered, according to Arve, and police have been requested to provide assistance in monitoring quarantines.
There are currently 180 exchange students at the University of Turku and 112 such students at the Turku University of Applied Sciences."
https://yle.fi/uutiset/11846538,"Police to assist in Turku quarantine control, foreign students getting food deliveries",https://yle.fi/uutiset/osasto/news/police_to_assist_in_turku_quarantine_control_foreign_students_getting_food_deliveries/11846538?origin=rss,"Fri, 19 Mar 2021 15:22:48 +0200","The Police Department of Southwest Finland has announced that it will provide the City of Turku with assistance in monitoring quarantined people after receiving a request from city officials on Thursday, following what Mayor Minna Arve described as the most serious coronavirus outbreak the city has yet encountered.
In a tweet on Friday, the department said it was making preparations to start operational activities.
According to Anna Saarenoja, the communications manager of the Southwest Finland Police, it is not yet certain what these operational activities will be in practice.
""We have started preparations, that means planning work to implement the request for official assistance. As the day progresses, we will tell you more when the plan is ready and we start the actual measures,"" Saarenoja stated.
In a tweet, Police Chief Risto Lammi commented briefly on Friday morning that the department would be assisting local authorities with quarantine control if healthcare resources or powers were insufficient. According to Lammi, this would not be a matter of enforcing restrictions on movement.
The newspaper Turun Sanomat reported Thursday evening that police in Southwest Finland were conducting several preliminary investigations into quarantine violations.
Earlier this week, the city of Espoo reminded residents that breaking coronavirus quarantine rules is punishable by law. The intervention came after the city's police encountered more people violating quarantine rules in the first two months of this year than they did during all of 2020.
People breaking mandated quarantine can face fines or up to three months of jail time, even if they do not infect anyone else.
Food and hygiene products for exchange students 
The City of Turku will be providing food and hygiene products to local university foreign exchange students ordered into quarantine.
According to a city press release, about 70 international exchange students have been or will be ordered to isolate and just under two hundred more people who have been exposed to the coronavirus have been or will be quarantined by decision of public health officials.
The students have been provided with information about what quarantine and isolation mean, as well as instructions for those diagnosed with the coronavirus.
""Isolation and quarantine are orders issued in accordance with the Infectious Diseases Act, which must be observed,"" reminds Jutta Peltoniemi, the physician with responsibility for infectious diseases in Turku.
The food being provided to students is a collection of staple items. The first deliveries are scheduled for Friday.
The exchange students who attend either the University of Turku or the Turku University of Applied Sciences live in shared student housing in three separate locations."
https://yle.fi/uutiset/11847175,Do you use your face mask correctly? Many Finns don't,https://yle.fi/uutiset/osasto/news/do_you_use_your_face_mask_correctly_many_finns_dont/11847175?origin=rss,"Fri, 19 Mar 2021 16:04:00 +0200","Do you always use your face mask correctly? If you sometimes skip a step, or re-use your mask, you're not alone.
A survey on the Yle website that garnered more than 6,000 responses found that nearly 94 percent of respondents admit to knowingly misusing their face mask.
This widespread sloppiness surprises Erja Mäkelä, a senior expert at the National Institute of Occupational Health.
""I expected many people to misuse masks, but I would not have thought that the result would have been so pronounced,"" says Mäkelä.
The reasons people gave for the deliberate misuse were consistent.
Those responding to the poll expressed apathy in regard to using face masks, and some questioned their efficacy. Cost was also a factor for some respondents.
Many believe that wearing a mask is inefficient from a protective standpoint, and felt they were justified in using the same mask more than once without washing it. Many believe they are keeping others safe in doing that, while only putting themselves at risk.
According to Mäkelä, remnants of the virus can remain on the surface of a mask for 11 days. Therefore, washing fabric masks is absolutely essential, and disposable masks must be disposed of.
""If pathogens have entered the mask, they may spread to your hands, and from your hands to your nose or eyes when touching the mask. Pathogens can also be transmitted from your hands to your mask and then into your airways,"" says Mäkelä.
Face masks do protect users, says Mäkelä, pointing to the fact that masks are used in healthcare and there are considerably fewer corona infections when masks are used and people are exposed to Covid.
""It cannot be said that the protection is perfect, but most of the airway secretions are left inside the mask when used properly,"" says Mäkelä.
""Do your best""
One of the most common reasons for people knowingly misusing their masks, based on responses received by Yle, is that it is cumbersome to use the mask correctly.
Many of those polled felt that the current instructions for using masks are designed to work inside a hospital, but the implementation is impossible in everyday life.
According to Mäkelä, the instructions are so strict because scientific research has shown that this is the most effective use of a mask. While the correct use of masks can be challenging, Mäkelä acknowledges that doing your best goes a long way.
""The most important thing is that they are used. The second most important thing is that they are clean,"" she says.
Peer pressure a factor
A large proportion of respondents said they wore a mask simply in order to not attract attention by not complying with recommendations. According to psychologist Saara Nolvi, social pressure, and getting people to follow the recommendations under the guise of it, is an intended effect of the government’s directives.
""People try to do what is expected of them. But it can also lead to using the mask that sits at the bottom of their pocket,"" she says.
According to Nolvi, mask-users need to be rewarded for their diligence. That is, they should expect that the use of masks would eventually lead to a return to normal. She says that Finns likely feel that life in the time of Covid-19 goes from one disappointment to another, with no end in sight.
""You’re promised a vaccine, then there are none to be had. There is no halfway mark, no prize to encourage you to keep going. It seems like this will last for a very long time, with no knowledge of when you’re able to resume your old life,"" says Nolvi.
Nolvi believes it would be helpful to remind people of a job well done, and that the worsening situation is due to new variants of the virus and not lack of effort made by the general population. She emphasises that it's better to encourage people than to blame them.
""It might also be useful to acknowledge how difficult the situation is from the citizen’s point of view. It might even increase the correct use of masks."""
https://yle.fi/uutiset/11848174,Hundreds converge in capital to rally against Covid restrictions,https://yle.fi/uutiset/osasto/news/hundreds_converge_in_capital_to_rally_against_covid_restrictions/11848174?origin=rss,"Sat, 20 Mar 2021 17:13:40 +0200","Demonstrators gathered in downtown Helsinki on Saturday to protest restrictions aimed at combating the spread of coronavirus.
Police told Yle that the demonstration did not proceed as had been agreed with organisers who said protesters would turn up for dozens of smaller events. Groups, however, merged once demonstrations started. Current rules on public gatherings limit groups to six people.
""An uncontrolled number of people have packed in though the plan was to have 15 groups of six people. Other protesters were supposed to remain outside the area,"" Police Inspector Jarmo Heinonen told Yle, saying police worried about the gathering’s health implications.
The demonstration drew some 300 people when it departed from Helsinki’s Senate Square around 2pm. The procession grew to around 400 individuals by the time it reached Citizens’ Square by Oodi library.
Unhappy about health measures
Activists said they were protesting Covid restrictions, which they said did more harm than good while curtailing people’s freedom. In addition to restrictions, demonstrators also objected to vaccinations and face masks.
Protester Christoffer Weiss said he travelled from Karjaa to Helsinki to join the demonstration.
""We’re here to question authorities’ measures. More than six people can’t gather, but you can still go to the store. We also wonder if officials aren’t exaggerating the danger of the pandemic since people die of the flu every year,"" he said.
Jonas Nordberg said he was demonstrating against limits on societal debate.
""This event has nothing to do with coronavirus. It’s about the right to be a free citizen in this country,"" he told Yle.
Rallies against coronavirus restrictions are taking place in some 40 countries around the world on Saturday."
https://yle.fi/uutiset/11848045,Finns Party proposes no-confidence vote over last-minute election move,https://yle.fi/uutiset/osasto/news/finns_party_proposes_no-confidence_vote_over_last-minute_election_move/11848045?origin=rss,"Sat, 20 Mar 2021 13:57:46 +0200","The Finns Party has said it will file a no-confidence motion against Justice Minister Anna-Maja Henriksson.
Jussi Halla-aho, chair of the Finns Party, and the party's parliamentary group leader, Ville Tavio,on Saturday claimed Justice Minister Anna-Maja Henriksson had misled citizens and instructed municipalities to break the law in the lead-up to the decision to postpone this spring's municipal elections.
""By promising until the last minute that elections could be held regardless of local epidemic circumstances, we believe that the Justice Ministry and Henriksson have misled parties and citizens,"" the nationalist party said in its publication, Suomen Uutiset, on Saturday.
The Finns Party also claimed that Henriksson and the ministry had neglected their duty to take measures to organise the election in a timely and safe manner.
On Friday, Parliament's Constitutional Law Committee unanimously approved the postponement of the municipal elections from 18 April until 13 June.
The committee said it was necessary to move the election in order to protect people's lives and health, but, most importantly, to ensure every citizen’s right to vote.
You can listen to the full podcast using the embedded player here or via Yle Areena, Spotify, Apple Podcasts or your usual podcast player using the RSS feed."
https://yle.fi/uutiset/11848013,Cities adopting parking inspector bodycams,https://yle.fi/uutiset/osasto/news/cities_adopting_parking_inspector_bodycams/11848013?origin=rss,"Sat, 20 Mar 2021 12:58:35 +0200","Earlier this month police announced they will begin using wearable cameras throughout Finland this spring. Some municipal parking enforcers have, however, been using them for years as Finland introduced the limited use of body cameras in early 2018.
Parking attendants in Vaasa and Jyväskylä have experienced fewer threatening incidents since they began wearing body cameras on their uniforms, city officials told Yle.
Jyväskylä said one in nine of its metre readers wears a bodycam.
""Abusive language and threats [against attendants] have more or less disappeared since we started using the cameras,"" Timo Lampinen, a lawyer for the city of Jyväskylä said.
Mikkeli and Iisalmi meanwhile told Yle that bodycams had not had a significant impact on motorists’ behaviour. Officials in smaller towns said they faced fewer parking-related issues in general, as their central areas had an abundance of parking space. The pandemic was also causing people to drive and move about less, they said.
Kotka introducing bodycams
The southeastern town of Kotka said it plans to introduce bodycams for its parking enforcement officers this summer in an effort to minimise motorists’ aggressive behaviour.
Last year, Kotka's parking enforcers reported 25 threatening situations, including an incident where an angry motorist attempted to run over one of the city’s parking attendants.
Eija Grönholm, who heads digital services for the city of Kotka, said parking inspectors will be instructed to turn cameras on anytime they suspect a conflict situation. In such cases, inspectors are required to notify the other party that recording is turned on. Grönholm said video footage provides a legal shield for both motorists and inspectors.
""We get the facts. We see what was said and done in a particular situation,"" she explained."
https://yle.fi/uutiset/11847958,Commuter train traffic resumes in southern Finland,https://yle.fi/uutiset/osasto/news/commuter_train_traffic_resumes_in_southern_finland/11847958?origin=rss,"Sat, 20 Mar 2021 11:18:58 +0200","Finnish railways VR on Saturday morning said local trains across southern Finland were back on track.
Helsinki regional transport HSL announced that local trains A, E, I, K, L, P, U, Y and X were running according to schedule. VR meanwhile said local trains D, G, M, R, T and Z were operating normally.
A protest by drivers suspended all commuter rail traffic across southern Finland on Thursday and Friday. Train drivers said they were objecting moves to weaken their working conditions."
https://yle.fi/uutiset/11847597,"Committee rubber-stamps election delay, scolds government over late decision",https://yle.fi/uutiset/osasto/news/committee_rubber-stamps_election_delay_scolds_government_over_late_decision/11847597?origin=rss,"Fri, 19 Mar 2021 18:43:48 +0200","The Constitutional Law Committee has approved a proposal from eight out of nine parties in parliament to postpone local elections originally due to take place in April because of the Covid case count and concerns over whether people in quarantine would be able to vote.
They will now be held on 13 June, a decision the committee says is necessary in order to protect people's lives and health, but, most importantly, to ensure every citizen’s right to vote.
The committee also suggested that the term of office of the newly elected municipal councils should start as early as the beginning of August and not at the beginning of September, as proposed by the government.
The current term of office would finish at the end of July. According to the committee, the reason for the amendment is that, once the result of the new elections has been confirmed, the current councils no longer have a mandate to govern.
From a democratic standpoint, the committee says it is desirable for the new councils to take office as soon as possible after the election results.
Similarly, having the terms of the new councils elected in June shortened as a result of the postponement must be avoided, according to the committee's press release.
The committee is, however, critical of the delay in the government’s decision to postpone the election date which has, according to the committee, also created uncertainty among officials around candidate lists and deadlines for the new elections."
https://yle.fi/uutiset/11848988,"Monday's papers: Dairy consumption, government negotiations, wolf hunting",https://yle.fi/uutiset/osasto/news/mondays_papers_dairy_consumption_government_negotiations_wolf_hunting/11848988?origin=rss,"Mon, 22 Mar 2021 09:10:23 +0200","Finland is the land of milk. Finns consume more dairy per capita than any other nation in the world, and many adults drink milk with their meals.
However, dairy milk's status as the nation's drink of choice is now under threat as Finns are increasingly turning down cow's milk in favour of oat milk, reports Finland's largest circulation daily, Helsingin Sanomat.
According to the paper, in 2019 Finns drank an average of 102 litres of milk per capita. That's around five percent less than in the previous year. Finland is now said to be going through an ""oat boom"", and the trend is also visible worldwide.
People are increasingly favouring plant-based products mainly due to the environmental impact of dairy production. The popularity of plant-based products has meant that dairy producers are now making big attempts to reduce their carbon footprint.
Government negotiations on new restrictions
Helsingin Sanomat also reports that the government is planning to propose a special law to restrict movement and mandate masks to help combat the spread of coronavirus.
The government is meeting at noon on Monday to discuss the current coronavirus situation and negotiate bringing in the new rules.
The law would initially enter into force in the Helsinki metropolitan area and the Turku region, where the coronavirus epidemic is at its worst.
A plenary session of the government is planned for Tuesday, where the government may decide to send the proposal to Parliament.
Appetite for municipalities to issue wolf hunting permits
A survey by farmer's union daily Maaseudun Tulevaisuus revealed that around half of the respondents were in favour of transferring decision-making regarding wolf hunting permits to municipalities.
Currently, hunting permits are issued by the Finnish Wildlife Agency. Authorisation to hunt wolves is only granted in exceptional cases, where there is a threat to public safety, for example.
In eastern and northern Finland, around 60 percent of respondents wanted the authority on permits to be transferred to municipalities. In the Helsinki Metropolitan Area, just under half were in favour of municipal permits.
Finland's wolf population has expanded significantly since early 2019, especially in the west of the country.
The Natural Resources Institute Finland (Luke) estimated that there were 30 wolf packs, or 216-246 wolves in the country in March 2020, which is a quarter more than in the previous year.
The municipalities that have escaped Covid
Tabloid Ilta-Sanomat identified municipalities where, according to statistics by the Finnish Institute for Health and Welfare (THL), under five Coronavirus infections have been confirmed throughout the pandemic. These ""corona-free"" municipalities are mostly located in Åland and central parts of Finland.
However, the exact number of coronavirus infections in the municipalities is unknown, as THL does not provide exact infection rates for municipalities with less than five infections. So they could have between zero and four infections.
Warm weather on the way
Saturday marked the Spring Equinox, and the weather seems to have gotten the memo.
Temperatures are set to rise from Tuesday onwards, with southern parts of the country enjoying temperatures of up to 10 degrees Celsius, and up to 8 degrees in Lapland, reports tabloid Iltalehti."
https://yle.fi/uutiset/11848604,Study aims to uncover hidden alcohol use during pregnancy,https://yle.fi/uutiset/osasto/news/study_aims_to_uncover_hidden_alcohol_use_during_pregnancy/11848604?origin=rss,"Sun, 21 Mar 2021 17:14:23 +0200","Researchers plan to test pregnant women’s urine for drugs, nicotine and alcohol to uncover hidden use during pregnancy. The study aims to gain a better understanding of substance abuse during pregnancy to help target therapies for children exposed in utero.
Researchers are planning to test one thousand urine sample from pregnant women in Helsinki and Lahti for traces of alcohol, nicotine and cannabis.
The samples will be anonymised, according Mirjami Jolma, a researcher specialising in pediatric neurology. Jolma’s study aims to draw information that women are not inclined to reveal during discussions with maternity clinic nurses or divulge in health surveys.
""These are sensitive issues and when asked, most will deny drinking during pregnancy,"" Jolma explained, adding that alcohol can be detected in urine five days after consumption.
Cognitive impairment
Jolma said Finland does not have accurate figures on how many women abuse substances during pregnancy or how many children this behaviour affects.
""International studies suggest that two to five percent of kids have been exposed to significant amounts of alcohol during pregnancy,"" she explained.
Jolma said many of the children arriving at child psychiatrists’ offices were exposed to alcohol and tobacco in utero.
""It’s a pity we often don’t have information on potential exposure which would help us make more accurate diagnoses.""
While analysing anonymous samples won’t help anyone on the individual level, information on maternal substance use could eventually help treat exposed children.
Foetuses exposed to alcohol typically have challenges learning, hyperactivity problems and trouble concentrating, according to Jolma.
""We often think that they need help being brought up and that they are underachievers. But in reality, the root of the problem may be the alcohol they were exposed to before they were born that caused a permanent brain disorder,"" she explained.
Jolma’s study has been collecting samples since last autumn from Helsinki Women’s Hospital and the Prenatal Screening Unit on Bulevardi. Päijät-Häme Central Hospital’s maternity clinic also provided samples. This spring the collection of urine samples will begin at maternity clinics in Lahti as well as in Helsinki’s Kallio district."
https://yle.fi/uutiset/11848561,Meteorologists forecast Sunday lightshow,https://yle.fi/uutiset/osasto/news/meteorologists_forecast_sunday_lightshow/11848561?origin=rss,"Sun, 21 Mar 2021 16:10:32 +0200","Stargazers may catch a glimpse of Aurora Borealis or Northern Lights on Sunday, as the Finnish Meteorological Institute has forecast increased particle activity from the sun.
Yle meteorologist Matti Huutonen said Sunday night carried good chances of seeing the celestial light show, as the cloud cover was expected to break as cool air flowed in from the north.
The phenomenon, usually visible above the Arctic Circle, may also appear in southern parts of the country on Sunday night.
Huutonen pointed out that it’s common to see displays of Northern Lights during the spring and autumn equinox, when the day and night are of almost identical length.
Auroras occurs when energised particles coming from the sun interact with the Earth’s magnetic field."
